age,gender,weight_kg,height_cm,bmi,body_fat_pct,exercise_type,met_value,duration_min,intensity,heart_rate,calories_burned
26,0,86.4,160.6,33.47,24.6,HIIT,12.0,90,3,127,1500.0
40,1,88.0,185.2,25.66,13.2,Jump Rope,11.0,24,3,155,863.2
65,0,64.6,161.1,24.89,25.0,Weight Training,5.0,80,3,146,1098.8
33,1,71.3,171.6,24.22,20.6,Cycling,7.5,102,3,147,1500.0
59,0,70.8,161.3,27.2,19.1,Weight Training,5.0,30,1,69,109.2
74,1,55.2,173.8,18.27,17.4,Rowing,8.5,49,1,76,325.6
21,1,84.5,172.4,28.41,14.8,Walking,3.5,54,2,107,480.4
61,1,74.7,172.8,25.03,15.4,Elliptical,6.0,95,3,137,1500.0
69,0,71.8,159.3,28.28,22.8,Walking,3.5,86,2,117,680.4
21,1,78.9,170.7,27.09,12.9,Cycling,7.5,107,3,142,1500.0
40,0,69.5,164.0,25.84,34.5,Swimming,8.0,76,1,104,573.8
54,0,70.3,151.4,30.71,29.1,Walking,3.5,48,2,127,380.3
19,0,57.6,162.9,21.7,24.9,Yoga,3.0,56,1,110,235.5
35,0,50.7,172.6,17.02,22.0,Jump Rope,11.0,109,2,121,1500.0
28,0,59.9,158.8,23.76,19.9,Walking,3.5,95,3,129,893.8
18,1,71.6,164.7,26.41,19.8,Weight Training,5.0,18,2,155,199.9
37,0,55.6,166.4,20.08,23.7,Weight Training,5.0,77,2,114,622.1
56,1,71.3,180.6,21.86,17.8,Jump Rope,11.0,37,2,125,745.7
34,1,62.4,151.7,27.14,13.8,Rowing,8.5,25,2,128,362.9
29,0,68.3,151.0,29.95,19.9,Jump Rope,11.0,37,1,93,336.5
64,1,58.7,172.0,19.83,11.2,Yoga,3.0,75,1,78,269.4
66,1,70.4,190.2,19.47,29.9,Running,9.8,83,3,147,1500.0
59,0,72.9,157.9,29.23,24.0,HIIT,12.0,66,2,108,1299.6
43,1,106.3,171.0,36.38,8.6,Swimming,8.0,117,1,89,1331.5
22,0,56.1,168.1,19.86,29.2,Weight Training,5.0,75,3,137,873.2
55,0,65.0,161.1,25.04,28.7,Elliptical,6.0,110,1,90,628.0
62,0,52.6,148.0,24.02,23.3,Running,9.8,19,1,89,150.3
33,1,52.9,169.6,18.39,11.5,Yoga,3.0,117,1,106,508.0
62,1,100.2,169.3,34.97,16.3,Jump Rope,11.0,31,3,155,1226.4
53,1,70.9,169.3,24.73,20.7,Cycling,7.5,101,2,120,1500.0
60,1,86.6,172.0,29.3,22.7,HIIT,12.0,48,1,83,633.7
42,0,66.0,168.3,23.32,24.5,Elliptical,6.0,108,2,117,1143.4
60,0,67.9,155.9,27.95,28.2,Jump Rope,11.0,105,2,108,1500.0
71,1,89.4,169.8,31.02,5.0,Jump Rope,11.0,111,1,97,1500.0
41,0,55.0,165.6,20.07,18.1,Walking,3.5,30,2,124,197.0
18,1,82.7,175.0,26.99,16.9,Rowing,8.5,109,2,86,1500.0
72,0,71.0,166.5,25.61,26.8,Walking,3.5,18,2,127,164.6
29,0,61.5,162.9,23.19,24.6,Elliptical,6.0,66,3,150,970.6
49,0,69.0,172.1,23.3,15.5,HIIT,12.0,34,3,168,1016.7
51,0,70.9,159.0,28.07,22.5,HIIT,12.0,62,1,77,595.1
15,0,61.1,162.3,23.19,31.4,Weight Training,5.0,110,1,112,580.5
17,1,85.6,186.2,24.67,11.8,Jump Rope,11.0,112,1,97,1341.0
61,1,58.5,165.9,21.25,12.6,Cycling,7.5,65,1,95,463.1
38,0,74.4,171.3,25.37,24.5,Elliptical,6.0,59,1,84,332.6
41,1,83.7,168.5,29.5,17.9,Cycling,7.5,94,3,120,1500.0
54,0,74.4,179.3,23.15,27.9,Rowing,8.5,107,1,91,850.9
50,0,65.6,152.6,28.15,25.1,Jump Rope,11.0,63,1,98,548.6
48,0,55.6,162.7,21.02,20.6,Yoga,3.0,118,1,95,389.8
43,0,62.6,163.1,23.52,27.2,Swimming,8.0,107,3,150,1500.0
38,1,88.2,174.2,29.05,22.5,Weight Training,5.0,70,2,122,932.7
38,0,49.5,155.8,20.4,27.5,Swimming,8.0,17,1,84,88.1
56,1,58.1,186.9,16.64,15.4,Yoga,3.0,56,3,150,615.7
18,0,71.0,152.1,30.68,22.5,Jump Rope,11.0,85,2,116,1500.0
17,0,62.7,172.3,21.12,19.2,Swimming,8.0,56,3,143,1041.2
48,1,72.1,174.1,23.76,18.9,Weight Training,5.0,118,2,101,1215.5
71,0,57.2,162.8,21.58,25.1,Rowing,8.5,99,3,150,1500.0
63,0,64.7,179.5,20.08,24.1,Weight Training,5.0,113,1,99,601.8
37,1,88.4,168.6,31.09,26.3,Yoga,3.0,115,2,102,965.2
67,1,69.6,174.5,22.88,24.2,Weight Training,5.0,43,3,159,741.4
70,1,89.1,174.8,29.16,21.2,HIIT,12.0,109,2,124,1500.0
66,0,61.4,163.2,23.04,22.2,HIIT,12.0,31,1,97,296.1
37,0,59.2,163.2,22.25,25.1,HIIT,12.0,99,1,80,813.7
59,1,82.6,177.4,26.25,18.5,Yoga,3.0,42,3,148,586.7
19,1,68.2,185.3,19.86,12.2,Walking,3.5,74,1,91,312.2
45,0,69.7,157.7,28.04,23.7,Swimming,8.0,101,3,159,1500.0
67,0,53.7,171.7,18.21,33.2,Jump Rope,11.0,109,1,81,789.9
55,1,85.9,167.7,30.53,8.0,Swimming,8.0,106,3,151,1500.0
71,1,73.5,170.6,25.26,11.8,Swimming,8.0,61,1,93,553.1
71,1,58.5,160.5,22.71,18.0,Weight Training,5.0,25,2,134,269.6
74,1,69.2,162.1,26.34,6.8,Cycling,7.5,79,2,113,1154.4
68,0,68.9,173.1,22.99,21.9,HIIT,12.0,74,1,85,703.4
20,0,73.3,146.4,34.2,27.0,Jump Rope,11.0,102,2,130,1500.0
51,0,59.8,172.8,20.01,22.3,Elliptical,6.0,75,2,123,768.2
71,0,56.1,167.2,20.09,30.7,Rowing,8.5,91,3,161,1500.0
24,1,73.8,179.0,23.02,19.4,Weight Training,5.0,57,1,91,347.0
54,0,79.0,164.6,29.16,29.1,Weight Training,5.0,53,1,92,318.0
21,1,93.4,176.1,30.1,14.3,Running,9.8,105,3,137,1500.0
53,0,62.3,164.3,23.06,27.4,Rowing,8.5,15,2,101,199.3
52,0,54.2,155.0,22.55,21.9,Cycling,7.5,23,2,114,251.9
35,0,60.7,161.2,23.37,30.4,Weight Training,5.0,118,3,149,1500.0
34,1,69.1,173.6,22.95,13.7,Walking,3.5,99,3,149,1279.0
17,0,57.4,169.6,19.97,20.3,Jump Rope,11.0,88,2,117,1323.8
65,1,70.8,170.3,24.43,16.4,Elliptical,6.0,23,1,98,169.0
36,1,89.2,176.5,28.61,29.2,Cycling,7.5,17,3,153,445.4
61,0,57.0,154.4,23.91,21.0,HIIT,12.0,43,1,93,374.2
18,1,78.3,166.2,28.36,21.1,Running,9.8,100,2,118,1500.0
42,0,60.3,163.8,22.47,20.7,Elliptical,6.0,116,2,101,1057.2
26,1,84.6,183.4,25.16,19.3,Walking,3.5,56,3,159,837.8
52,0,49.7,169.1,17.4,19.2,Cycling,7.5,119,2,119,1234.0
65,1,70.2,173.1,23.45,14.1,HIIT,12.0,57,1,79,598.2
50,1,70.6,157.6,28.42,13.3,Elliptical,6.0,108,3,170,1500.0
61,0,67.3,184.0,19.88,27.1,Swimming,8.0,38,3,162,798.8
55,0,49.1,170.0,16.99,19.2,Rowing,8.5,17,2,121,192.9
19,0,71.8,169.7,24.96,31.0,Weight Training,5.0,22,1,83,82.3
27,0,68.4,159.5,26.89,22.3,Cycling,7.5,59,2,103,689.7
37,1,84.4,158.5,33.56,30.8,Cycling,7.5,40,1,92,330.8
72,1,77.7,178.2,24.48,17.2,Jump Rope,11.0,113,1,79,1251.5
64,1,87.7,181.6,26.59,28.7,Cycling,7.5,117,3,149,1500.0
44,1,66.7,186.7,19.12,16.0,Elliptical,6.0,65,2,122,812.2
51,0,54.8,169.9,18.96,24.8,Cycling,7.5,109,2,127,1263.2
39,1,86.6,172.4,29.13,22.6,Walking,3.5,69,3,158,1086.9
62,0,66.0,153.8,27.87,19.7,Running,9.8,47,2,113,737.9
41,1,78.2,169.5,27.2,20.0,Running,9.8,119,1,102,1304.6
65,0,64.3,156.5,26.27,31.0,HIIT,12.0,49,1,90,449.5
28,0,62.4,165.3,22.84,19.8,Elliptical,6.0,94,2,112,927.0
71,0,43.9,157.2,17.77,25.5,Jump Rope,11.0,25,3,158,513.4
62,0,45.7,158.1,18.29,17.6,Elliptical,6.0,63,1,107,298.9
73,0,74.1,153.0,31.64,29.2,Jump Rope,11.0,93,2,125,1500.0
61,1,68.3,186.8,19.58,27.1,Walking,3.5,39,2,121,362.3
68,0,48.2,161.6,18.43,18.3,Weight Training,5.0,92,1,99,420.8
50,1,94.4,178.8,29.52,10.6,HIIT,12.0,87,1,75,1115.2
53,1,77.5,181.0,23.67,21.1,Rowing,8.5,24,2,106,397.4
30,0,73.9,164.8,27.19,20.7,Weight Training,5.0,101,1,98,515.6
70,1,65.6,174.3,21.6,20.2,Jump Rope,11.0,59,3,161,1500.0
36,1,83.1,187.5,23.64,18.3,Jump Rope,11.0,20,1,81,236.7
35,1,87.0,161.4,33.41,12.5,HIIT,12.0,42,3,139,1500.0
68,0,62.6,169.2,21.87,29.3,Walking,3.5,27,3,143,303.5
35,0,62.6,167.3,22.38,23.4,Running,9.8,91,1,99,737.2
22,0,57.9,161.9,22.08,36.4,Cycling,7.5,78,3,145,1336.2
63,0,63.2,162.2,24.05,23.2,Elliptical,6.0,44,2,113,456.8
30,1,77.7,170.8,26.63,17.1,Elliptical,6.0,19,2,112,247.3
73,1,58.6,191.6,15.95,17.0,Yoga,3.0,85,2,123,707.4
69,1,75.8,173.0,25.35,16.4,Weight Training,5.0,69,2,108,787.1
45,1,66.0,184.1,19.46,24.2,Yoga,3.0,104,2,120,847.7
56,1,72.6,175.4,23.6,19.2,Yoga,3.0,101,1,66,331.7
24,1,78.7,165.4,28.78,26.3,Elliptical,6.0,66,2,115,872.4
46,0,77.6,172.1,26.21,22.3,Swimming,8.0,42,1,87,302.7
73,1,87.5,164.1,32.5,19.8,HIIT,12.0,38,2,140,1001.9
48,1,50.0,177.6,15.83,28.9,Running,9.8,111,2,100,1400.8
23,1,86.1,187.8,24.43,19.7,Weight Training,5.0,91,3,158,1500.0
31,0,66.0,160.8,25.52,28.3,Elliptical,6.0,63,3,151,979.8
25,1,71.3,181.7,21.59,13.3,Elliptical,6.0,112,2,130,1465.8
46,1,67.4,173.5,22.39,13.7,Weight Training,5.0,91,3,166,1500.0
24,0,64.1,154.7,26.76,20.0,Rowing,8.5,109,3,151,1500.0
36,1,80.8,177.8,25.54,16.8,Running,9.8,107,1,81,1049.8
71,0,65.8,171.0,22.48,24.3,Rowing,8.5,109,2,141,1500.0
31,0,76.6,153.0,32.75,27.1,Jump Rope,11.0,62,1,99,613.7
18,1,47.7,181.6,14.46,5.0,Elliptical,6.0,45,3,131,561.3
62,1,72.1,177.5,22.88,24.4,Cycling,7.5,38,3,166,895.1
66,0,71.2,172.5,23.93,22.6,Cycling,7.5,108,1,81,686.1
61,1,102.7,168.6,36.13,18.9,Weight Training,5.0,85,1,94,733.1
39,1,78.7,178.9,24.59,18.7,HIIT,12.0,34,3,167,1203.0
73,0,53.2,168.2,18.8,22.4,Swimming,8.0,16,3,145,261.8
35,0,61.8,170.7,21.21,23.0,Rowing,8.5,96,2,119,1271.1
51,1,81.7,186.0,23.63,17.5,Walking,3.5,90,3,157,1381.4
52,0,69.4,144.4,33.28,34.5,Running,9.8,72,1,80,544.3
63,1,71.5,166.7,25.73,15.4,Elliptical,6.0,68,1,110,544.5
15,1,53.8,178.5,16.86,15.4,Weight Training,5.0,99,1,94,445.1
39,1,79.7,169.4,27.79,19.1,Swimming,8.0,53,1,125,579.3
65,1,81.6,176.1,26.31,16.5,Weight Training,5.0,33,3,160,639.2
50,0,57.2,162.4,21.69,26.2,HIIT,12.0,84,1,103,752.6
31,1,79.7,182.0,24.06,13.6,Swimming,8.0,87,3,144,1500.0
55,0,64.2,165.9,23.35,28.5,Rowing,8.5,18,3,155,367.0
38,1,74.5,169.3,25.97,20.4,Elliptical,6.0,34,2,127,479.7
16,1,70.2,175.1,22.89,18.1,Rowing,8.5,17,2,126,251.4
54,0,66.6,161.6,25.52,23.6,Weight Training,5.0,87,1,75,366.6
29,1,78.5,176.1,25.32,22.2,Rowing,8.5,105,2,122,1500.0
46,0,71.5,158.5,28.46,23.6,Cycling,7.5,76,2,114,988.3
53,0,65.0,163.5,24.33,29.5,Rowing,8.5,83,3,149,1500.0
73,1,65.5,191.8,17.82,22.3,Weight Training,5.0,82,3,159,1362.5
20,1,74.1,178.8,23.16,17.4,Elliptical,6.0,33,2,116,402.2
15,1,85.0,168.0,30.1,12.5,Weight Training,5.0,115,2,140,1500.0
61,1,62.0,170.0,21.46,14.2,Elliptical,6.0,30,2,129,360.3
37,0,68.6,159.7,26.9,28.7,Swimming,8.0,36,2,124,520.4
72,1,69.0,166.7,24.82,20.3,Cycling,7.5,94,2,124,1444.6
53,1,62.0,169.9,21.48,10.7,Jump Rope,11.0,35,2,122,640.9
71,1,100.4,178.4,31.55,14.5,Yoga,3.0,70,1,106,525.9
31,1,93.0,176.0,30.03,18.2,Elliptical,6.0,74,2,104,1060.8
48,1,70.8,187.2,20.21,11.7,HIIT,12.0,48,3,159,1500.0
73,0,61.5,166.7,22.11,29.1,Swimming,8.0,83,3,141,1500.0
55,1,53.7,168.0,19.05,26.6,Weight Training,5.0,94,1,88,464.2
43,0,58.8,161.5,22.55,25.6,Cycling,7.5,80,2,121,921.9
23,1,64.5,176.2,20.77,21.7,Swimming,8.0,27,1,83,172.4
27,1,77.6,187.8,22.0,11.6,Elliptical,6.0,110,1,95,757.7
20,1,76.6,171.2,26.14,14.8,Yoga,3.0,92,2,143,895.7
20,0,64.1,174.4,21.07,25.1,Weight Training,5.0,35,3,156,473.0
34,1,86.1,180.6,26.43,11.2,Elliptical,6.0,74,1,88,555.8
66,0,59.6,162.0,22.7,22.7,Elliptical,6.0,82,1,77,383.8
67,0,59.0,166.7,21.23,32.0,Cycling,7.5,88,1,79,486.2
17,1,81.9,189.4,22.82,15.0,Cycling,7.5,60,1,73,424.1
31,0,60.7,161.9,23.17,27.9,HIIT,12.0,30,1,88,244.0
63,1,72.9,180.5,22.37,15.2,Rowing,8.5,69,3,153,1500.0
26,1,55.8,189.8,15.51,26.7,Walking,3.5,25,2,117,160.6
62,0,74.7,151.5,32.57,23.1,Jump Rope,11.0,47,3,145,1305.8
61,1,79.1,173.3,26.33,17.6,Weight Training,5.0,100,3,153,1500.0
59,1,44.7,179.6,13.87,16.8,Cycling,7.5,64,2,125,689.4
69,0,69.7,154.4,29.23,26.2,Walking,3.5,66,1,93,284.7
15,0,72.2,155.5,29.86,24.5,Running,9.8,89,2,119,1473.0
31,0,57.5,170.6,19.77,28.0,Running,9.8,106,1,84,703.1
17,0,61.0,172.6,20.47,24.3,Yoga,3.0,76,2,133,481.3
40,0,61.3,164.7,22.62,23.3,Swimming,8.0,112,3,146,1500.0
29,0,68.3,168.9,23.94,20.7,HIIT,12.0,55,2,130,1077.8
50,1,69.5,178.4,21.83,11.8,Weight Training,5.0,25,3,147,403.6
46,0,67.6,162.0,25.75,22.5,Walking,3.5,21,2,120,147.1
46,0,60.4,168.5,21.29,20.4,Running,9.8,93,2,123,1380.5
18,1,67.2,167.0,24.11,14.8,HIIT,12.0,98,1,86,964.7
32,1,84.4,170.6,29.01,13.8,Cycling,7.5,30,2,109,481.1
63,0,61.7,162.6,23.32,28.8,Swimming,8.0,43,1,64,245.3
33,0,66.4,163.3,24.89,24.2,Elliptical,6.0,19,3,146,298.1
57,1,101.7,183.1,30.33,6.2,Yoga,3.0,99,1,91,611.3
66,0,56.9,149.7,25.42,36.3,HIIT,12.0,78,1,97,692.3
49,0,73.4,161.6,28.12,21.4,Running,9.8,29,1,108,286.4
54,1,78.9,164.5,29.13,18.4,Yoga,3.0,20,2,126,187.0
28,0,63.4,155.7,26.15,21.9,Swimming,8.0,63,2,122,812.2
72,1,66.6,176.4,21.41,14.2,Rowing,8.5,101,3,148,1500.0
47,0,59.3,166.9,21.28,29.6,Jump Rope,11.0,65,3,154,1500.0
28,1,98.2,159.5,38.6,22.3,Elliptical,6.0,56,3,158,1357.6
48,1,73.4,172.3,24.73,17.5,Swimming,8.0,107,3,169,1500.0
69,1,82.9,156.9,33.7,17.4,Weight Training,5.0,79,3,152,1500.0
18,0,68.3,167.6,24.32,25.8,Elliptical,6.0,19,3,144,273.6
38,1,83.1,185.5,24.13,14.8,Weight Training,5.0,87,2,117,1063.3
73,0,62.9,161.1,24.26,26.8,Rowing,8.5,93,2,111,1237.4
43,1,79.6,175.9,25.75,22.7,Weight Training,5.0,111,2,148,1500.0
33,1,69.5,183.2,20.71,15.8,Rowing,8.5,38,2,107,573.7
20,1,49.8,171.3,16.97,24.4,Weight Training,5.0,51,3,147,627.9
71,0,60.5,166.4,21.87,25.4,HIIT,12.0,67,1,89,594.7
47,0,62.8,169.3,21.91,20.6,Yoga,3.0,20,2,122,129.5
63,1,81.9,187.5,23.3,16.5,HIIT,12.0,53,2,118,1284.7
54,0,63.4,160.7,24.57,24.7,Jump Rope,11.0,89,3,146,1500.0
33,0,65.5,161.0,25.24,27.1,Rowing,8.5,103,3,146,1500.0
67,0,51.5,171.0,17.6,23.5,Cycling,7.5,76,2,125,831.5
15,1,89.0,184.3,26.21,11.3,Running,9.8,96,3,152,1500.0
19,0,66.3,165.8,24.11,32.9,Cycling,7.5,100,3,150,1500.0
41,1,91.9,182.5,27.6,13.3,Weight Training,5.0,74,3,147,1456.6
30,1,77.8,170.8,26.67,19.9,HIIT,12.0,55,3,147,1500.0
20,1,51.0,163.1,19.17,20.4,Yoga,3.0,92,3,164,953.9
54,0,70.1,157.4,28.29,19.3,Weight Training,5.0,24,2,124,222.8
27,1,75.1,188.1,21.24,11.6,Jump Rope,11.0,95,3,157,1500.0
62,0,45.1,176.5,14.46,17.1,Swimming,8.0,107,1,107,638.6
49,0,51.9,160.0,20.27,35.2,Running,9.8,84,1,104,606.9
33,1,80.2,174.7,26.31,20.9,Rowing,8.5,21,3,147,522.8
26,1,69.0,170.4,23.76,19.2,Walking,3.5,19,1,86,109.4
30,1,62.6,170.7,21.48,20.1,Weight Training,5.0,41,1,84,188.8
73,0,53.9,164.5,19.91,25.5,Elliptical,6.0,49,3,143,690.2
57,0,62.2,165.4,22.73,17.6,Elliptical,6.0,69,2,129,733.9
24,1,79.4,181.1,24.21,14.7,Running,9.8,31,2,121,617.0
39,1,82.5,162.8,31.13,14.9,Rowing,8.5,21,2,119,384.4
34,0,65.8,163.0,24.78,33.3,Swimming,8.0,75,3,157,1500.0
45,0,54.2,158.8,21.5,36.8,Weight Training,5.0,79,1,103,396.4
18,1,80.8,177.0,25.79,20.7,Weight Training,5.0,29,2,133,343.2
58,0,61.6,158.3,24.58,20.0,Running,9.8,116,1,102,931.6
37,0,75.3,149.9,33.53,34.2,Weight Training,5.0,72,3,141,1065.2
16,0,56.5,166.5,20.37,20.4,Elliptical,6.0,63,2,131,641.4
70,0,47.5,156.8,19.31,23.3,Cycling,7.5,89,2,116,892.9
36,0,76.0,160.4,29.56,28.4,Weight Training,5.0,66,1,96,337.8
65,0,68.0,162.5,25.75,31.6,Walking,3.5,40,1,93,162.3
71,1,79.9,169.0,27.99,12.6,Jump Rope,11.0,57,2,94,1192.5
51,0,66.1,141.2,33.13,24.9,Walking,3.5,67,2,117,482.1
22,1,66.3,183.5,19.69,20.2,Running,9.8,70,1,103,660.4
21,1,78.1,165.9,28.39,11.3,Weight Training,5.0,92,1,102,598.7
28,0,76.6,178.1,24.15,15.7,Walking,3.5,91,3,150,1079.9
70,1,68.2,180.6,20.92,20.3,HIIT,12.0,82,2,113,1500.0
69,1,74.7,178.7,23.4,11.0,HIIT,12.0,115,1,87,1332.9
17,1,67.3,173.4,22.39,18.3,HIIT,12.0,47,1,101,482.4
64,0,64.4,166.9,23.1,31.0,HIIT,12.0,28,1,101,266.0
30,1,88.0,180.8,26.91,17.6,HIIT,12.0,91,2,138,1500.0
69,0,61.5,162.8,23.19,36.8,HIIT,12.0,31,1,89,263.2
33,1,53.8,177.1,17.15,17.3,Jump Rope,11.0,53,2,147,919.8
65,1,88.4,164.6,32.61,23.1,Cycling,7.5,62,3,144,1500.0
32,1,61.9,168.0,21.95,17.5,Running,9.8,20,2,144,357.0
66,1,87.9,177.9,27.77,14.5,HIIT,12.0,36,1,107,526.3
30,0,60.0,170.4,20.66,33.0,Walking,3.5,101,3,148,1035.8
22,1,86.3,184.3,25.43,10.2,Elliptical,6.0,51,1,96,407.6
74,1,83.3,180.7,25.53,5.0,Rowing,8.5,114,2,114,1500.0
47,0,68.0,160.0,26.57,26.0,Swimming,8.0,119,3,152,1500.0
63,0,55.9,171.6,18.96,23.4,Running,9.8,57,3,164,1201.2
26,0,47.0,162.9,17.72,21.1,HIIT,12.0,59,2,120,819.1
67,1,69.7,178.8,21.8,9.8,Elliptical,6.0,113,3,140,1500.0
25,0,89.8,158.6,35.71,28.1,Yoga,3.0,110,2,106,784.6
19,0,60.2,148.5,27.31,18.1,Weight Training,5.0,79,3,144,979.8
41,0,58.4,166.6,21.03,26.4,Elliptical,6.0,18,1,92,107.0
26,0,71.2,164.3,26.39,22.4,Elliptical,6.0,82,3,163,1411.4
31,0,54.4,168.8,19.1,20.0,Walking,3.5,111,2,115,717.8
20,0,78.0,162.6,29.49,24.5,Yoga,3.0,71,3,155,780.5
47,1,75.9,160.5,29.43,13.0,Weight Training,5.0,48,2,140,637.8
19,0,62.7,155.4,25.98,35.2,Elliptical,6.0,44,2,105,414.5
71,1,68.2,172.1,23.04,21.8,Elliptical,6.0,53,1,95,389.1
42,0,71.8,160.7,27.81,26.5,Elliptical,6.0,93,2,115,1035.7
28,0,58.6,159.9,22.89,27.3,Rowing,8.5,110,2,111,1335.9
19,0,70.1,160.6,27.16,24.5,Jump Rope,11.0,104,2,123,1500.0
68,1,69.6,185.3,20.28,9.4,Weight Training,5.0,53,2,138,651.7
70,0,75.9,159.8,29.75,26.3,Weight Training,5.0,86,1,90,438.3
73,0,64.6,158.2,25.81,29.4,Elliptical,6.0,104,1,83,539.1
47,0,94.2,155.1,39.16,21.8,Rowing,8.5,31,3,140,855.5
64,0,68.5,165.9,24.91,18.8,Jump Rope,11.0,108,3,153,1500.0
62,1,85.3,170.7,29.28,18.4,Walking,3.5,113,1,88,664.5
55,1,79.0,169.3,27.57,16.0,Running,9.8,26,1,82,270.8
33,1,84.6,177.0,26.99,16.3,Weight Training,5.0,20,3,144,366.7
36,1,79.6,182.0,24.02,17.5,Running,9.8,43,2,125,861.1
19,1,77.9,174.1,25.7,30.3,Yoga,3.0,28,1,85,119.9
73,0,58.3,166.9,20.92,22.8,Weight Training,5.0,15,3,147,193.9
16,0,61.1,161.5,23.42,32.2,Walking,3.5,105,3,148,1036.1
44,0,85.5,160.0,33.41,20.2,Jump Rope,11.0,53,3,158,1500.0
61,1,102.7,182.2,30.91,18.0,Running,9.8,20,1,94,270.7
53,0,56.4,175.3,18.36,29.3,Yoga,3.0,111,3,149,1032.8
18,1,82.4,189.5,22.94,24.3,Elliptical,6.0,58,1,95,423.7
47,0,64.9,156.1,26.62,30.7,Walking,3.5,55,1,93,214.3
27,1,39.7,180.8,12.13,17.9,Swimming,8.0,109,3,159,1500.0
34,0,82.1,160.2,32.01,21.6,Rowing,8.5,115,2,104,1500.0
68,0,48.1,174.6,15.78,23.4,Jump Rope,11.0,46,2,140,662.0
21,0,39.2,153.7,16.62,25.0,Yoga,3.0,111,1,88,307.6
29,0,82.9,170.0,28.7,19.1,Swimming,8.0,98,2,116,1500.0
37,1,77.6,169.7,26.96,19.3,Swimming,8.0,19,2,117,302.2
28,0,46.0,149.0,20.72,22.9,Swimming,8.0,61,3,152,922.4
37,0,57.8,175.5,18.76,25.9,Cycling,7.5,31,2,111,348.0
33,0,53.3,149.9,23.74,24.0,Running,9.8,47,3,152,928.9
68,1,87.8,164.0,32.66,12.4,Running,9.8,56,2,122,1246.9
43,0,71.6,153.3,30.45,27.7,Rowing,8.5,37,1,104,324.1
70,0,59.4,171.1,20.29,21.9,Walking,3.5,84,2,112,568.8
34,0,46.8,157.7,18.82,25.4,Walking,3.5,64,3,170,625.4
43,0,63.3,153.9,26.75,14.1,Elliptical,6.0,43,3,145,651.0
38,0,54.5,166.3,19.7,22.8,Cycling,7.5,78,2,113,852.5
32,1,59.8,173.0,19.97,18.8,Weight Training,5.0,116,1,86,522.8
24,1,73.0,176.7,23.38,5.0,Jump Rope,11.0,18,1,92,184.9
55,1,83.4,173.4,27.74,20.9,HIIT,12.0,116,1,94,1500.0
71,0,57.9,163.8,21.6,18.5,Weight Training,5.0,21,1,97,128.0
22,1,79.7,179.5,24.74,23.3,Elliptical,6.0,93,1,80,600.8
40,0,47.0,170.1,16.25,24.2,Swimming,8.0,76,2,103,745.8
43,0,72.0,172.3,24.26,30.5,Cycling,7.5,73,1,95,502.5
24,0,76.0,168.6,26.72,22.2,Weight Training,5.0,35,2,123,351.6
31,0,60.7,167.3,21.68,24.1,Weight Training,5.0,30,1,95,130.4
16,1,78.2,174.0,25.84,24.3,Running,9.8,84,3,152,1500.0
20,1,65.0,179.5,20.18,29.3,Jump Rope,11.0,27,3,140,686.5
72,1,95.6,165.1,35.07,12.1,Jump Rope,11.0,22,3,144,835.7
19,0,75.2,146.1,35.2,17.6,HIIT,12.0,111,1,95,1170.7
42,1,74.0,189.1,20.7,6.1,Yoga,3.0,75,2,121,632.9
55,1,78.6,190.7,21.6,21.8,Running,9.8,17,3,161,500.4
19,0,51.5,169.7,17.88,29.1,Jump Rope,11.0,60,2,129,848.7
32,1,90.1,185.2,26.26,12.8,Walking,3.5,76,2,115,784.2
40,0,62.6,166.5,22.57,24.9,Swimming,8.0,37,3,172,754.5
34,1,66.3,180.2,20.41,15.4,Walking,3.5,22,1,76,84.8
55,1,99.8,179.8,30.87,14.3,Walking,3.5,34,3,143,574.9
63,1,86.2,167.5,30.73,11.2,Cycling,7.5,44,3,151,1157.5
41,0,75.6,156.1,31.02,24.4,Elliptical,6.0,89,2,107,979.2
63,1,69.3,172.6,23.26,18.7,Swimming,8.0,68,1,78,519.7
26,1,78.7,177.9,24.85,12.0,Walking,3.5,34,3,132,412.7
21,1,56.2,170.7,19.29,25.1,Rowing,8.5,16,2,127,216.8
73,1,86.9,163.4,32.56,15.0,HIIT,12.0,112,1,60,1336.4
17,0,56.3,171.2,19.23,23.7,Elliptical,6.0,31,3,154,430.1
24,0,48.4,161.5,18.54,26.2,Weight Training,5.0,29,1,99,108.9
48,1,66.5,181.6,20.15,33.0,Elliptical,6.0,79,2,124,977.0
39,1,83.4,160.8,32.27,24.4,Weight Training,5.0,83,1,84,520.5
49,1,87.4,176.5,28.08,22.1,Jump Rope,11.0,112,1,78,1325.1
30,0,59.0,161.4,22.66,22.0,Jump Rope,11.0,83,3,166,1500.0
16,1,89.2,176.1,28.77,19.9,Elliptical,6.0,118,2,124,1500.0
74,1,84.3,181.9,25.47,20.4,Rowing,8.5,86,1,76,841.0
38,0,64.8,155.8,26.7,29.4,Weight Training,5.0,82,2,113,733.1
24,0,59.8,170.9,20.45,30.8,Yoga,3.0,57,1,102,204.9
52,0,43.9,159.7,17.22,20.3,Jump Rope,11.0,26,2,133,360.7
36,1,66.4,172.2,22.37,12.4,Jump Rope,11.0,114,3,150,1500.0
40,0,67.0,165.8,24.37,27.0,Swimming,8.0,108,1,106,813.4
